id	event	metadata	timestamp
5fa575b8-0af4-4e39-a093-e0151917df6c	view_court_list	{"userId":"03cf3bc8-8fb6-45b7-b3e0-ac403a971c49","abGroup":"A","courtCount":116,"visitNumber":3}	2025-07-05 23:45:06.638+00
92c41fbc-7095-4ff3-8adc-ad7a6ea5aad4	enhanced_visit	{"userId":"03cf3bc8-8fb6-45b7-b3e0-ac403a971c49","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":2,"showPaywall":false,"visitNumber":3,"visitorType":"returning","paywalStatus":"final_day","daysUntilPaywall":1,"userJourneyStage":"discovery"}	2025-07-05 23:45:06.145+00
5edf665e-1604-4b6a-94d3-478b7ec09b1b	visit_home	{"userId":"03cf3bc8-8fb6-45b7-b3e0-ac403a971c49","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":3}	2025-07-05 23:45:06.143+00
5c1f4006-2555-45b9-96f3-8d8f8d14818c	view_court_list	{"userId":"8ac76496-3f23-4969-aa20-55cac88614dd","abGroup":"A","courtCount":116,"visitNumber":1}	2025-07-05 23:43:55.657+00
eb07c624-08e0-4f71-a171-1c2ff310062e	enhanced_visit	{"userId":"8ac76496-3f23-4969-aa20-55cac88614dd","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:43:55.171+00
e7791159-805b-458d-9356-ef75b98b7d50	visit_home	{"userId":"8ac76496-3f23-4969-aa20-55cac88614dd","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:43:55.17+00
2d755347-439f-4b8e-8105-ec070a51335d	high_value_court_detail_expand	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","courtId":363,"courtTitle":"Volunteer Park Court 03 - Lower","timeOnSite":140,"visitNumber":2,"sessionDepth":1,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 23:37:04.671+00
aa2801d8-7218-48f8-8eba-f383ea785530	search_courts	{"query":"Volun","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","visitNumber":2}	2025-07-05 23:34:52.323+00
d96b9f59-050b-41fa-820b-87815dfcfceb	search_courts	{"query":"Volunt","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","visitNumber":2}	2025-07-05 23:34:51.186+00
b90f9e6d-2387-4288-98e0-bad04a03a3d4	view_court_list	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","courtCount":116,"visitNumber":2}	2025-07-05 23:34:45.002+00
19c04a10-fd63-4612-bb92-6307d75807a1	visit_home	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":2}	2025-07-05 23:34:44.287+00
03054bb8-233b-4ee9-a2f6-115e4eaf068c	enhanced_visit	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":2,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:34:44.287+00
9faf64ed-ae5c-420c-b77f-db922dc26f5e	view_court_list	{"userId":"702ace09-176a-4814-89d3-5c95bd783170","abGroup":"B","courtCount":116,"visitNumber":1}	2025-07-05 23:34:42.846+00
0f02d078-10af-4bdf-895e-12939c60c489	visit_home	{"userId":"702ace09-176a-4814-89d3-5c95bd783170","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:34:42.279+00
b27b0c5a-6e2a-4647-9636-33fcfe66f58d	enhanced_visit	{"userId":"702ace09-176a-4814-89d3-5c95bd783170","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:34:42.279+00
2b30ac43-6a70-4a9f-8b74-477a6121d814	search_courts	{"query":"Volunteer","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","visitNumber":1}	2025-07-05 23:34:37.152+00
1276f1a6-b551-4c1c-8dea-95918322b713	search_courts	{"query":"Voluntee","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","visitNumber":1}	2025-07-05 23:34:35.704+00
bbdd9b57-0529-4347-bc94-a688f1e33e36	search_courts	{"query":"Green","visitNumber":0}	2025-07-05 23:34:15.077+00
26e707fe-85d7-44f6-bcb5-e04b449e5567	view_court_list	{"userId":"462d12db-2540-47f3-8c7f-f86398f9065a","abGroup":"A","courtCount":116,"visitNumber":1}	2025-07-05 23:33:59.697+00
4fe0c1b1-6106-4ae2-a029-37a91c93b81f	enhanced_visit	{"userId":"462d12db-2540-47f3-8c7f-f86398f9065a","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:33:59.179+00
929afc24-401a-44b5-9d3e-add2d5cb03c6	visit_home	{"userId":"462d12db-2540-47f3-8c7f-f86398f9065a","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:33:59.178+00
628ba272-a0d4-4fda-a170-e23f1213b647	view_court_list	{"userId":"b53c2aab-7d73-4e72-b83c-409c3bd5824f","abGroup":"A","courtCount":0,"visitNumber":5}	2025-07-05 23:32:24.458+00
eee218d4-c0d7-4335-a539-ba45d68d1936	visit_home	{"userId":"b53c2aab-7d73-4e72-b83c-409c3bd5824f","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":5}	2025-07-05 23:32:24.336+00
e00441cf-a473-4e2c-ac12-91a416543475	enhanced_visit	{"userId":"b53c2aab-7d73-4e72-b83c-409c3bd5824f","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":2,"showPaywall":false,"visitNumber":5,"visitorType":"returning","paywalStatus":"final_day","daysUntilPaywall":1,"userJourneyStage":"discovery"}	2025-07-05 23:32:24.336+00
85cf4b02-9a4f-4b0c-821f-4a5a085ce498	view_court_list	{"userId":"8ee0806b-5acd-4539-b3e6-f1d56c6cfc03","abGroup":"A","courtCount":116,"visitNumber":1}	2025-07-05 23:31:33.285+00
82bc91eb-7e25-4a4c-bbe1-8a549777ddfd	enhanced_visit	{"userId":"8ee0806b-5acd-4539-b3e6-f1d56c6cfc03","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:31:32.58+00
39fc202f-62fa-4af8-938f-7b10b9ecc19c	visit_home	{"userId":"8ee0806b-5acd-4539-b3e6-f1d56c6cfc03","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:31:32.58+00
14c994b1-2d75-4013-846a-701e396efa96	view_court_list	{"userId":"1a471584-ed19-4360-9418-53d6f88eb0a2","abGroup":"B","courtCount":116,"visitNumber":2}	2025-07-05 23:30:25.249+00
c0e7a089-7f46-4675-8330-f15f9808c6be	enhanced_visit	{"userId":"1a471584-ed19-4360-9418-53d6f88eb0a2","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":2,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:30:24.548+00
f7fef1ff-256a-4ded-bd57-3c7d58aa84eb	visit_home	{"userId":"1a471584-ed19-4360-9418-53d6f88eb0a2","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":2}	2025-07-05 23:30:24.547+00
d303bed5-6555-4953-a3bf-8bd3b031ee41	high_value_court_detail_expand	{"courtId":363,"courtTitle":"Volunteer Park Court 03 - Lower","timeOnSite":77,"visitNumber":0,"sessionDepth":1,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 23:28:50.036+00
647235b7-130d-419b-96c6-521ada296c9c	search_courts	{"query":"Vol","visitNumber":0}	2025-07-05 23:27:48.341+00
3798c1fa-0987-452c-b8d7-8d46566e3304	view_court_list	{"userId":"f1552129-06d5-464a-b3b8-45f7933495f8","abGroup":"B","courtCount":116,"visitNumber":1}	2025-07-05 23:27:33.972+00
dc96327f-41f9-4e5c-8779-bbc831a3eac4	visit_home	{"userId":"f1552129-06d5-464a-b3b8-45f7933495f8","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:27:32.724+00
2038a2e2-40d7-42e8-b2db-a27ed11d861d	enhanced_visit	{"userId":"f1552129-06d5-464a-b3b8-45f7933495f8","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:27:32.724+00
6d9183c6-d8c6-421b-b591-50a37b09e5b7	filter_applied	{"stage":"engaged","intent":"ready_to_play","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","popFilter":"walk","filterCount":1,"visitNumber":1,"activeFilters":[],"isHighIntentFilter":false}	2025-07-05 23:27:05.7+00
01b6421b-2b3a-477e-9a16-669d00fae60a	filter_applied	{"stage":"engaged","intent":"planning","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","popFilter":"low","filterCount":1,"visitNumber":1,"activeFilters":[],"isHighIntentFilter":false}	2025-07-05 23:27:04.063+00
b5825118-1045-40e5-a028-aedba047cf11	filter_applied	{"stage":"engaged","intent":"ready_to_play","userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","popFilter":"walk","filterCount":1,"visitNumber":1,"activeFilters":[],"isHighIntentFilter":false}	2025-07-05 23:27:01.933+00
a90bcbf1-8136-4671-925b-94ad77ac4284	high_value_court_detail_expand	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","courtId":282,"courtTitle":"AYTC Outdoor Tennis Court 04","timeOnSite":253,"visitNumber":1,"sessionDepth":3,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"planning","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 23:26:45.796+00
b57082f1-00d3-47fc-b4c8-39d6c83ae3d9	high_value_court_detail_expand	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","courtId":282,"courtTitle":"AYTC Outdoor Tennis Court 04","timeOnSite":253,"visitNumber":1,"sessionDepth":2,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 23:26:45.397+00
2eeb0d1b-6ade-49a7-8fd4-09f38c67d967	high_value_court_detail_expand	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","courtId":282,"courtTitle":"AYTC Outdoor Tennis Court 04","timeOnSite":244,"visitNumber":1,"sessionDepth":1,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 23:26:36.751+00
6c0a7f28-1dec-4277-a76e-f9924a13be33	view_court_list	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","courtCount":116,"visitNumber":1}	2025-07-05 23:22:43.105+00
f0186ad1-fcf5-486f-a454-b586574d00b1	enhanced_visit	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:22:32.739+00
1df4d524-a093-4370-bf7b-2da787aae330	visit_home	{"userId":"09cc69c1-4c77-4e8c-a501-5ac284791312","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:22:32.739+00
b1542f8f-47ef-4223-a797-50f815b8d4d0	view_court_list	{"userId":"63fad01b-785e-4641-b0cd-7a064372bffc","abGroup":"B","courtCount":116,"visitNumber":6}	2025-07-05 23:22:22.773+00
5cf4385d-1e83-4e6d-bec9-3674878a6ffd	enhanced_visit	{"userId":"63fad01b-785e-4641-b0cd-7a064372bffc","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":2,"showPaywall":false,"visitNumber":6,"visitorType":"returning","paywalStatus":"final_day","daysUntilPaywall":1,"userJourneyStage":"discovery"}	2025-07-05 23:22:22.333+00
a9cbee9c-5c38-411e-ae7c-460f0f8c96f8	visit_home	{"userId":"63fad01b-785e-4641-b0cd-7a064372bffc","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":6}	2025-07-05 23:22:22.332+00
02871a49-b150-4965-9bab-a1702aaae58b	high_value_open_maps	{"userId":"5971824c-4d6c-415f-b02f-a382d32901bd","abGroup":"A","courtId":369,"courtTitle":"Lower Woodland Playfield Upper Court 01","timeOnSite":168,"visitNumber":1,"sessionDepth":2,"isQuickAction":false,"isReadyToPlay":true,"conversionIntent":"ready_to_play","isDeepEngagement":false,"userJourneyStage":"committed"}	2025-07-05 23:14:28.393+00
d6aee8e4-9e59-4d7c-95ec-daf4afc4240a	high_value_court_detail_expand	{"userId":"5971824c-4d6c-415f-b02f-a382d32901bd","abGroup":"A","courtId":369,"courtTitle":"Lower Woodland Playfield Upper Court 01","timeOnSite":147,"visitNumber":1,"sessionDepth":1,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 23:14:06.753+00
e75215c3-ef07-4021-b5b5-48e3968cdb6d	search_courts	{"query":"Vol","userId":"a0f397cc-9188-4e37-8102-b90da88b66a2","abGroup":"B","visitNumber":3}	2025-07-05 23:14:00.953+00
9c693554-c7b6-4a6f-b78c-79fc96d1f96a	view_court_list	{"userId":"a0f397cc-9188-4e37-8102-b90da88b66a2","abGroup":"B","courtCount":116,"visitNumber":3}	2025-07-05 23:13:56.593+00
7de3b3ed-705c-4d79-881a-f1ae98279e88	enhanced_visit	{"userId":"a0f397cc-9188-4e37-8102-b90da88b66a2","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":3,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:13:56.169+00
e34d6f20-b823-450c-b2cf-d1676606ac82	visit_home	{"userId":"a0f397cc-9188-4e37-8102-b90da88b66a2","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":3}	2025-07-05 23:13:56.168+00
b103d98b-a7f7-4a10-96a6-463d69614024	search_courts	{"query":"W","userId":"5971824c-4d6c-415f-b02f-a382d32901bd","abGroup":"A","visitNumber":1}	2025-07-05 23:11:49.433+00
2d0d3833-b63d-4599-8073-9896d2fd1fb9	view_court_list	{"userId":"5971824c-4d6c-415f-b02f-a382d32901bd","abGroup":"A","courtCount":116,"visitNumber":1}	2025-07-05 23:11:40.622+00
38625a02-f777-40a4-bf93-33204e92ffb3	enhanced_visit	{"userId":"5971824c-4d6c-415f-b02f-a382d32901bd","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:11:40.131+00
71b59167-34ba-4c99-be7d-721abd816ce5	visit_home	{"userId":"5971824c-4d6c-415f-b02f-a382d32901bd","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 23:11:40.131+00
b765e565-6757-44b7-96eb-f9ac96319f2c	view_court_list	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","courtCount":116,"visitNumber":4}	2025-07-05 23:00:56.255+00
fa2102f5-0999-475e-9477-6a366b7cd84f	enhanced_visit	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":4,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:00:55.956+00
17a96e1b-5286-48f5-ae98-0234c1698d23	visit_home	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":4}	2025-07-05 23:00:55.956+00
d6941f96-9fcb-498e-a819-873fc8aa496d	view_court_list	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","courtCount":116,"visitNumber":3}	2025-07-05 23:00:41.501+00
2250933f-1954-4740-bda8-7816a331e0a3	visit_home	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":3}	2025-07-05 23:00:41.11+00
f4abdad6-f4ba-4bc8-845b-df7b918c5ef6	enhanced_visit	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":3,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 23:00:41.11+00
ffcc8f7f-574a-41f8-9196-905027b72e1b	high_value_court_detail_expand	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","courtId":366,"courtTitle":"Volunteer Park Court 02 - Upper","timeOnSite":26,"visitNumber":2,"sessionDepth":1,"isQuickAction":true,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 22:58:55.992+00
14e90b6d-1085-4ace-8b74-28d9480e1a4b	search_courts	{"query":"Volunteer","userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","visitNumber":2}	2025-07-05 22:58:40.096+00
33057f14-eb36-4bc6-b2fc-cd7da5d806b5	search_courts	{"query":"Volun","userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","visitNumber":2}	2025-07-05 22:58:38.215+00
27ee307f-858b-48be-a4f7-8058e40e3928	view_court_list	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","courtCount":116,"visitNumber":2}	2025-07-05 22:58:30.297+00
68bcadfb-087b-4698-97c2-dc3daef0956c	visit_home	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":2}	2025-07-05 22:58:29.885+00
7f2b1229-f494-4887-ae55-a2f6ebe1abef	enhanced_visit	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":2,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 22:58:29.885+00
a3beac1a-3eb1-42bc-95d9-d06860ceafca	high_value_court_detail_expand	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","courtId":366,"courtTitle":"Volunteer Park Court 02 - Upper","timeOnSite":44,"visitNumber":1,"sessionDepth":1,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 22:57:17.419+00
60210585-7eeb-4c07-8444-660a60be4247	search_courts	{"query":"Volunt","userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","visitNumber":1}	2025-07-05 22:56:47.487+00
08721932-1f10-494d-b61f-d60036574df9	search_courts	{"query":"Vol","userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","visitNumber":1}	2025-07-05 22:56:46.191+00
a181de54-6759-44d4-97a2-60e7e0c7239a	search_courts	{"query":"Volu","userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","visitNumber":1}	2025-07-05 22:56:45.425+00
85480b32-74a1-4edd-a378-daf5275a786d	view_court_list	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","courtCount":116,"visitNumber":1}	2025-07-05 22:56:34.456+00
75fdd947-f52a-4169-b536-0413f7ee3fcc	enhanced_visit	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 22:56:33.805+00
2f9a9419-0dd9-419d-9434-22f16f9a449d	visit_home	{"userId":"78c21f21-9a9a-45de-a817-320c7d31825a","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 22:56:33.805+00
9dc241cd-7ce6-479d-9f93-2777cefcbfb7	view_court_list	{"userId":"7f51e33f-b124-4b6d-a600-db5d0707c91d","abGroup":"B","courtCount":116,"visitNumber":1}	2025-07-05 22:45:33.916+00
4b83f5a3-8445-448a-a9cd-79f5d34f550e	enhanced_visit	{"userId":"7f51e33f-b124-4b6d-a600-db5d0707c91d","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 22:45:31.424+00
4e9bfdfc-e64e-414b-934a-1d9d3c2bff83	visit_home	{"userId":"7f51e33f-b124-4b6d-a600-db5d0707c91d","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 22:45:31.424+00
8377418d-042b-493e-813a-1b7e0389babf	search_courts	{"query":"Lower wood","userId":"44e8258e-dac7-4c51-8f5a-8dfb1c3819fa","abGroup":"B","visitNumber":6}	2025-07-05 22:32:37.721+00
43cc5257-ddfb-4afb-af7a-99a1470197e1	search_courts	{"query":"Lower","userId":"44e8258e-dac7-4c51-8f5a-8dfb1c3819fa","abGroup":"B","visitNumber":6}	2025-07-05 22:32:35.283+00
5d5548c8-1816-4206-94c2-443994dc203a	view_court_list	{"userId":"44e8258e-dac7-4c51-8f5a-8dfb1c3819fa","abGroup":"B","courtCount":116,"visitNumber":6}	2025-07-05 22:32:31.798+00
432ec3fe-c92c-4188-9746-94902205f924	visit_home	{"userId":"44e8258e-dac7-4c51-8f5a-8dfb1c3819fa","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":6}	2025-07-05 22:32:31.309+00
ed3db858-6a66-41fe-87f1-a89d62eb6111	enhanced_visit	{"userId":"44e8258e-dac7-4c51-8f5a-8dfb1c3819fa","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":6,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 22:32:31.309+00
b16b2e75-5a3c-4b82-81ba-3be6d00969e7	view_court_list	{"userId":"95061377-d7d2-48a1-9862-23c6f4125fa8","abGroup":"A","courtCount":116,"visitNumber":2}	2025-07-05 22:30:41.921+00
a0c81551-6cd2-43dd-b1c4-369abb2ed81f	enhanced_visit	{"userId":"95061377-d7d2-48a1-9862-23c6f4125fa8","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":2,"showPaywall":false,"visitNumber":2,"visitorType":"returning","paywalStatus":"final_day","daysUntilPaywall":1,"userJourneyStage":"discovery"}	2025-07-05 22:30:41.281+00
86789ad6-6468-4442-b626-6786413b6521	visit_home	{"userId":"95061377-d7d2-48a1-9862-23c6f4125fa8","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":2}	2025-07-05 22:30:41.277+00
219c8c02-0a08-4e31-8b60-2bee2211dc15	view_court_list	{"userId":"5eb0effa-b9b6-421e-b3ef-445f41135b60","abGroup":"B","courtCount":116,"visitNumber":1}	2025-07-05 22:21:41.307+00
8b4838a3-5724-43ef-963e-8b907fc5c577	enhanced_visit	{"userId":"5eb0effa-b9b6-421e-b3ef-445f41135b60","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":1,"visitorType":"new","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 22:21:40.157+00
020020e0-5e02-41f5-90eb-9aecbe455c43	visit_home	{"userId":"5eb0effa-b9b6-421e-b3ef-445f41135b60","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":1}	2025-07-05 22:21:40.156+00
9fc9779f-a3f4-45b9-a2b7-9a446746fbf9	view_court_list	{"userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","courtCount":116,"visitNumber":6}	2025-07-05 22:18:21.431+00
57b51283-0108-45d6-87e6-230771ed8f6f	visit_home	{"userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","pathname":"/","showPaywall":false,"visitNumber":6}	2025-07-05 22:18:21.014+00
45621726-bd80-4c98-b2df-593af8089947	enhanced_visit	{"userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","gateDays":3,"pathname":"/","uniqueDays":3,"showPaywall":false,"visitNumber":6,"visitorType":"regular","paywalStatus":"blocked","daysUntilPaywall":0,"userJourneyStage":"discovery"}	2025-07-05 22:18:21.014+00
7b3bec1a-3aa8-48c2-9778-de50547c8a40	high_value_court_detail_expand	{"userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","courtId":280,"courtTitle":"AYTC Outdoor Tennis Court 02","timeOnSite":256,"visitNumber":4,"sessionDepth":1,"isQuickAction":false,"isReadyToPlay":false,"conversionIntent":"browsing","isDeepEngagement":false,"userJourneyStage":"engaged"}	2025-07-05 22:17:52.548+00
687cc554-e17e-41ba-bc98-bf8d67a03734	search_courts	{"query":"Carl","userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","visitNumber":4}	2025-07-05 22:17:41.439+00
29c3930c-8e7f-4b49-a6dd-b4d40352537e	search_courts	{"query":"Carl and","userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","visitNumber":4}	2025-07-05 22:17:38.318+00
e6c3c369-a2a4-4705-b32b-961d483fe3b4	search_courts	{"query":"Carl an","userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","visitNumber":4}	2025-07-05 22:17:37.753+00
c9cf3ff0-6b61-4307-aded-a3935f89abc7	search_courts	{"query":"Carl","userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","visitNumber":4}	2025-07-05 22:17:36.768+00
f7c66c2e-6363-47b5-a6d6-5ec5498d9880	view_court_list	{"userId":"9391c451-7995-4876-8e17-6c6d47cea7a7","abGroup":"B","courtCount":116,"visitNumber":2}	2025-07-05 22:16:55.156+00
1f4c674b-00f5-481f-8f60-01044be30d22	enhanced_visit	{"userId":"9391c451-7995-4876-8e17-6c6d47cea7a7","abGroup":"B","gateDays":3,"pathname":"/","uniqueDays":1,"showPaywall":false,"visitNumber":2,"visitorType":"returning","paywalStatus":"approaching","daysUntilPaywall":2,"userJourneyStage":"discovery"}	2025-07-05 22:16:54.432+00
b5b29406-cec6-495e-a980-2647b0259577	visit_home	{"userId":"9391c451-7995-4876-8e17-6c6d47cea7a7","abGroup":"B","pathname":"/","showPaywall":false,"visitNumber":2}	2025-07-05 22:16:54.431+00
cd0788c8-d32e-4a80-acb2-4416599ebff9	view_court_list	{"userId":"4d6e0958-367e-44ed-94e1-b91448dc0b99","abGroup":"A","courtCount":116,"visitNumber":4}	2025-07-05 22:13:37.233+00
